playerID,yearID,stint,teamID,lgID,G,AB,R,H,B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SLG,OBP,OPS
goldspa01,2019,1,SLN,NL,161,597,97,155,95,25,1,34,97.0,3.0,1.0,78,166.0,2.0,2.0,0.0,3.0,11.0,0.25963149078726966,0.47571189279731996,0.34558823529411764,0.8213001280914376
gomesya01,2019,1,WAS,NL,97,314,36,70,42,16,0,12,43.0,2.0,0.0,38,84.0,6.0,5.0,0.0,1.0,7.0,0.2229299363057325,0.3885350318471338,0.31564245810055863,0.7041774899476925
gonzaer01,2019,1,PIT,NL,53,142,15,36,30,4,1,1,6.0,4.0,1.0,9,37.0,3.0,1.0,3.0,1.0,5.0,0.2535211267605634,0.31690140845070425,0.3006535947712418,0.6175550032219461
grandcu01,2019,1,MIA,NL,138,317,44,58,28,17,1,12,34.0,0.0,3.0,41,98.0,1.0,3.0,0.0,2.0,3.0,0.1829652996845426,0.35646687697160884,0.2809917355371901,0.6374586125087989
grandya01,2019,1,MIL,NL,153,513,79,126,70,26,2,28,77.0,5.0,1.0,109,139.0,2.0,5.0,0.0,5.0,16.0,0.24561403508771928,0.4678362573099415,0.379746835443038,0.8475830927529795
grishtr01,2019,1,MIL,NL,51,156,24,36,22,6,2,6,24.0,1.0,0.0,20,48.0,0.0,4.0,0.0,3.0,3.0,0.23076923076923078,0.41025641025641024,0.32786885245901637,0.7381252627154267
hampsga01,2019,1,COL,NL,105,299,40,74,53,9,4,8,27.0,15.0,3.0,24,88.0,1.0,0.0,2.0,2.0,2.0,0.24749163879598662,0.38461538461538464,0.30153846153846153,0.6861538461538461
happia01,2019,1,CHN,NL,58,140,25,37,18,7,1,11,30.0,2.0,0.0,15,39.0,0.0,0.0,0.0,1.0,1.0,0.2642857142857143,0.5642857142857143,0.3333333333333333,0.8976190476190475
harpebr03,2019,1,PHI,NL,157,573,98,149,77,36,1,35,114.0,15.0,3.0,99,178.0,11.0,6.0,0.0,4.0,10.0,0.2600349040139616,0.5095986038394416,0.3724340175953079,0.8820326214347495
haselad01,2019,1,PHI,NL,67,222,30,59,40,14,0,5,26.0,4.0,0.0,14,60.0,1.0,5.0,1.0,0.0,7.0,0.26576576576576577,0.3963963963963964,0.3236514522821577,0.7200478486785541
hechaad01,2019,1,NYN,NL,60,142,20,29,17,7,0,5,18.0,3.0,1.0,8,33.0,0.0,1.0,0.0,0.0,2.0,0.20422535211267606,0.3591549295774648,0.25165562913907286,0.6108105587165377
hedgeau01,2019,1,SDN,NL,102,312,28,55,35,9,0,11,36.0,1.0,0.0,27,109.0,3.0,5.0,2.0,1.0,3.0,0.1762820512820513,0.3108974358974359,0.25217391304347825,0.5630713489409142
hernace02,2019,1,PHI,NL,161,612,77,171,123,31,3,14,71.0,9.0,2.0,45,100.0,4.0,6.0,0.0,4.0,9.0,0.27941176470588236,0.4084967320261438,0.3328335832083958,0.7413303152345396
hernaen02,2019,1,LAN,NL,130,414,57,98,61,19,1,17,64.0,4.0,0.0,36,97.0,3.0,6.0,0.0,4.0,9.0,0.23671497584541062,0.4106280193236715,0.30434782608695654,0.7149758454106281
herreod01,2019,1,PHI,NL,39,126,12,28,16,10,1,1,16.0,2.0,2.0,11,33.0,0.0,1.0,0.0,1.0,0.0,0.2222222222222222,0.3412698412698413,0.28776978417266186,0.6290396254425031
heywaja01,2019,1,CHN,NL,147,513,78,129,84,20,4,21,62.0,8.0,3.0,68,110.0,5.0,5.0,0.0,3.0,12.0,0.25146198830409355,0.42884990253411304,0.34295415959252973,0.7718040621266428
hiurake01,2019,1,MIL,NL,84,314,51,95,51,23,2,19,49.0,9.0,3.0,25,107.0,1.0,8.0,0.0,1.0,6.0,0.30254777070063693,0.5700636942675159,0.367816091954023,0.9378797862215389
holadbr01,2019,1,MIA,NL,43,115,12,32,22,6,0,4,12.0,0.0,1.0,11,21.0,2.0,1.0,1.0,1.0,5.0,0.2782608695652174,0.43478260869565216,0.34375,0.7785326086956521
hoskirh01,2019,1,PHI,NL,160,570,86,129,62,33,5,29,85.0,2.0,2.0,116,173.0,6.0,11.0,0.0,6.0,10.0,0.22631578947368422,0.4543859649122807,0.36415362731152207,0.8185395922238028
hosmeer01,2019,1,SDN,NL,160,619,72,164,111,29,2,22,99.0,0.0,3.0,40,163.0,3.0,3.0,0.0,5.0,12.0,0.2649434571890145,0.42487883683360256,0.3103448275862069,0.7352236644198095
iannech01,2019,1,COL,NL,52,144,20,32,16,10,0,6,21.0,0.0,0.0,18,54.0,3.0,1.0,0.0,1.0,9.0,0.2222222222222222,0.4166666666666667,0.31097560975609756,0.7276422764227642
iglesjo01,2019,1,CIN,NL,146,504,62,145,110,21,3,11,59.0,6.0,6.0,20,70.0,3.0,3.0,1.0,2.0,17.0,0.2876984126984127,0.40674603174603174,0.31758034026465026,0.7243263720106821
inciaen01,2019,1,ATL,NL,65,199,30,49,31,11,2,5,24.0,7.0,1.0,26,41.0,2.0,4.0,0.0,1.0,1.0,0.24623115577889448,0.3969849246231156,0.34347826086956523,0.7404631854926809
jonesad01,2019,1,ARI,NL,137,485,66,126,84,25,1,16,67.0,2.0,1.0,31,101.0,2.0,8.0,0.0,3.0,15.0,0.2597938144329897,0.4144329896907217,0.31309297912713474,0.7275259688178564
joycema01,2019,1,ATL,NL,129,200,32,59,42,10,0,7,23.0,0.0,0.0,38,45.0,0.0,0.0,0.0,0.0,3.0,0.295,0.45,0.40756302521008403,0.8575630252100841
kangju01,2019,1,PIT,NL,65,172,15,29,11,7,1,10,24.0,0.0,0.0,11,60.0,0.0,1.0,0.0,1.0,4.0,0.1686046511627907,0.3953488372093023,0.22162162162162163,0.6169704588309239
kellyca02,2019,1,ARI,NL,111,314,46,77,40,19,0,18,47.0,0.0,0.0,48,79.0,10.0,2.0,0.0,1.0,11.0,0.24522292993630573,0.47770700636942676,0.34794520547945207,0.8256522118488788
kendrho01,2019,1,WAS,NL,121,334,61,115,74,23,1,17,62.0,2.0,1.0,27,49.0,1.0,4.0,0.0,5.0,11.0,0.344311377245509,0.5718562874251497,0.3945945945945946,0.9664508820197444
kingesc01,2019,1,PHI,NL,126,458,64,118,61,34,4,19,55.0,15.0,4.0,34,147.0,1.0,5.0,1.0,2.0,3.0,0.2576419213973799,0.4737991266375546,0.31462925851703405,0.7884283851545886
kinslia01,2019,1,SDN,NL,87,258,28,56,35,12,0,9,22.0,2.0,4.0,19,54.0,0.0,3.0,0.0,1.0,5.0,0.21705426356589147,0.3682170542635659,0.2775800711743772,0.6457971254379431
knappan01,2019,1,PHI,NL,74,136,12,29,18,9,0,2,8.0,0.0,0.0,18,51.0,2.0,3.0,3.0,0.0,2.0,0.21323529411764705,0.3235294117647059,0.3184713375796178,0.6420007493443237
lagarju01,2019,1,NYN,NL,133,258,38,55,37,12,1,5,27.0,4.0,1.0,22,75.0,4.0,2.0,2.0,1.0,8.0,0.2131782945736434,0.32558139534883723,0.2791519434628975,0.6047333388117347
lambja01,2019,1,ARI,NL,78,187,26,36,20,8,2,6,30.0,1.0,0.0,32,55.0,1.0,5.0,0.0,2.0,4.0,0.1925133689839572,0.35294117647058826,0.3230088495575221,0.6759500260281104
locasti01,2019,1,ARI,NL,91,212,38,53,38,12,2,1,17.0,17.0,0.0,14,44.0,0.0,22.0,1.0,1.0,1.0,0.25,0.33962264150943394,0.357429718875502,0.6970523603849359
longoev01,2019,1,SFN,NL,129,453,59,115,74,19,2,20,69.0,3.0,1.0,43,112.0,1.0,7.0,0.0,5.0,14.0,0.25386313465783666,0.4370860927152318,0.3248031496062992,0.761889242321531
machama01,2019,1,SDN,NL,156,587,81,150,95,21,2,32,85.0,5.0,3.0,65,128.0,3.0,6.0,0.0,3.0,24.0,0.2555366269165247,0.4616695059625213,0.33434190620272314,0.7960114121652444
margoma01,2019,1,SDN,NL,151,398,59,93,59,19,3,12,37.0,20.0,4.0,38,88.0,1.0,2.0,3.0,0.0,6.0,0.23366834170854273,0.3869346733668342,0.3036529680365297,0.6905876414033638
markani01,2019,1,ATL,NL,116,414,61,118,82,25,2,9,62.0,2.0,0.0,47,59.0,1.0,2.0,0.0,6.0,11.0,0.28502415458937197,0.42028985507246375,0.35607675906183367,0.7763666141342974
marteke01,2019,1,ARI,NL,144,569,97,187,110,36,9,32,92.0,10.0,2.0,53,86.0,2.0,4.0,0.0,2.0,7.0,0.3286467486818981,0.5922671353251318,0.3885350318471338,0.9808021671722655
martest01,2019,1,PIT,NL,132,539,97,159,99,31,6,23,82.0,25.0,6.0,25,94.0,1.0,16.0,2.0,4.0,15.0,0.2949907235621521,0.5027829313543599,0.3424657534246575,0.8452486847790175
martijo08,2019,1,SLN,NL,128,334,45,90,65,13,2,10,42.0,3.0,0.0,35,82.0,0.0,2.0,0.0,2.0,14.0,0.2694610778443114,0.4101796407185629,0.34048257372654156,0.7506622144451045
martiru01,2019,1,LAN,NL,83,209,29,46,35,5,0,6,20.0,1.0,0.0,30,60.0,3.0,8.0,0.0,2.0,1.0,0.22009569377990432,0.33014354066985646,0.3373493975903614,0.6674929382602179
mccanbr01,2019,1,ATL,NL,85,277,28,69,48,9,0,12,45.0,0.0,0.0,31,53.0,1.0,2.0,0.0,6.0,10.0,0.2490974729241877,0.41155234657039713,0.3227848101265823,0.7343371566969794
mccutan01,2019,1,PHI,NL,59,219,45,56,33,12,1,10,29.0,2.0,1.0,43,55.0,0.0,0.0,0.0,0.0,1.0,0.2557077625570776,0.45662100456621,0.37786259541984735,0.8344835999860574
mcmahry01,2019,1,COL,NL,141,480,70,120,73,22,1,24,83.0,5.0,1.0,56,160.0,1.0,1.0,1.0,1.0,14.0,0.25,0.45,0.32899628252788105,0.7789962825278811
mcneije01,2019,1,NYN,NL,133,510,83,162,100,38,1,23,75.0,5.0,6.0,35,75.0,2.0,21.0,0.0,1.0,5.0,0.3176470588235294,0.5313725490196078,0.3844797178130511,0.915852266832659
mejiafr01,2019,1,SDN,NL,79,226,27,60,39,11,2,8,22.0,1.0,1.0,13,56.0,1.0,4.0,0.0,1.0,6.0,0.26548672566371684,0.43805309734513276,0.3155737704918033,0.753626867836936
millebr02,2019,2,PHI,NL,66,118,22,31,15,3,1,12,21.0,1.0,0.0,11,35.0,0.0,1.0,0.0,0.0,2.0,0.2627118644067797,0.6101694915254238,0.33076923076923076,0.9409387222946546
molinya01,2019,1,SLN,NL,113,419,45,113,79,24,0,10,57.0,6.0,0.0,23,58.0,0.0,5.0,0.0,5.0,14.0,0.26968973747016706,0.39856801909307876,0.31194690265486724,0.7105149217479461
moranco01,2019,1,PIT,NL,149,466,46,129,85,30,1,13,80.0,0.0,1.0,30,117.0,4.0,3.0,0.0,4.0,13.0,0.27682403433476394,0.4291845493562232,0.3220675944333996,0.7512521437896228
moustmi01,2019,1,MIL,NL,143,523,80,133,67,30,1,35,87.0,3.0,0.0,53,98.0,5.0,6.0,0.0,2.0,12.0,0.25430210325047803,0.5162523900573613,0.3287671232876712,0.8450195133450326
muncyma01,2019,1,LAN,NL,141,487,101,122,64,22,1,35,98.0,4.0,1.0,90,149.0,1.0,8.0,0.0,4.0,5.0,0.25051334702258726,0.5154004106776181,0.3735144312393888,0.888914841917007
munozya01,2019,1,SLN,NL,88,172,20,46,36,7,1,2,13.0,8.0,3.0,7,37.0,0.0,1.0,0.0,1.0,5.0,0.26744186046511625,0.3546511627906977,0.2983425414364641,0.6529937042271619
murphda08,2019,1,COL,NL,132,438,56,122,73,35,1,13,78.0,1.0,1.0,32,74.0,1.0,2.0,0.0,4.0,10.0,0.2785388127853881,0.4520547945205479,0.3277310924369748,0.7797858869575227
myerswi01,2019,1,SDN,NL,155,435,58,104,63,22,1,18,53.0,16.0,7.0,51,168.0,0.0,2.0,1.0,1.0,12.0,0.23908045977011494,0.41839080459770117,0.3210633946830266,0.7394541992807278
naylojo01,2019,1,SDN,NL,94,253,29,63,40,15,0,8,32.0,1.0,1.0,25,64.0,1.0,0.0,0.0,1.0,4.0,0.2490118577075099,0.4031620553359684,0.3154121863799283,0.7185742417158967
newmake01,2019,1,PIT,NL,130,493,61,152,114,20,6,12,64.0,16.0,8.0,28,62.0,2.0,7.0,2.0,1.0,5.0,0.30831643002028397,0.4462474645030426,0.3534971644612476,0.7997446289642902
nidoto01,2019,1,NYN,NL,50,136,9,26,17,5,0,4,14.0,0.0,0.0,7,37.0,2.0,0.0,1.0,0.0,4.0,0.19117647058823528,0.3161764705882353,0.23076923076923078,0.5469457013574661
nimmobr01,2019,1,NYN,NL,69,199,34,44,24,11,1,8,29.0,3.0,0.0,46,71.0,2.0,5.0,1.0,3.0,1.0,0.22110552763819097,0.40703517587939697,0.37549407114624506,0.782529247025642
oneilty01,2019,1,SLN,NL,60,141,18,37,26,6,0,5,16.0,1.0,0.0,10,53.0,0.0,0.0,0.0,0.0,3.0,0.2624113475177305,0.41134751773049644,0.31125827814569534,0.7226057958761918
osunajo01,2019,1,PIT,NL,95,261,41,69,39,20,0,10,36.0,0.0,0.0,18,48.0,0.0,1.0,0.0,4.0,6.0,0.26436781609195403,0.4559386973180077,0.30985915492957744,0.7657978522475851
ozunama01,2019,1,SLN,NL,130,485,80,117,64,23,1,29,89.0,12.0,2.0,62,114.0,2.0,1.0,0.0,1.0,21.0,0.24123711340206186,0.47216494845360824,0.32786885245901637,0.8000338009126247
panikjo01,2019,1,SFN,NL,103,344,33,81,60,17,1,3,27.0,4.0,2.0,36,38.0,2.0,3.0,1.0,4.0,5.0,0.23546511627906977,0.3168604651162791,0.31007751937984496,0.626937984496124
panikjo01,2019,2,NYN,NL,39,94,17,26,19,4,1,2,12.0,0.0,0.0,7,9.0,0.0,1.0,1.0,0.0,1.0,0.2765957446808511,0.40425531914893614,0.3333333333333333,0.7375886524822695
parrage01,2019,2,WAS,NL,89,188,30,47,27,11,1,8,42.0,6.0,2.0,11,41.0,1.0,3.0,1.0,1.0,7.0,0.25,0.44680851063829785,0.30049261083743845,0.7473011214757364
pederjo01,2019,1,LAN,NL,149,450,83,112,57,16,3,36,74.0,1.0,1.0,50,111.0,2.0,12.0,0.0,2.0,4.0,0.24888888888888888,0.5377777777777778,0.33852140077821014,0.8762991785559879
peralda01,2019,1,ARI,NL,99,382,48,105,61,29,3,12,57.0,0.0,0.0,35,87.0,3.0,5.0,0.0,1.0,9.0,0.27486910994764396,0.4607329842931937,0.34278959810874704,0.8035225824019407
perazjo01,2019,1,CIN,NL,141,376,37,90,64,18,2,6,33.0,7.0,6.0,17,58.0,0.0,8.0,0.0,2.0,9.0,0.2393617021276596,0.34574468085106386,0.2853598014888337,0.6311044823398976
perezhe01,2019,1,MIL,NL,91,232,29,53,34,11,0,8,18.0,5.0,1.0,11,66.0,0.0,0.0,2.0,1.0,9.0,0.22844827586206898,0.3793103448275862,0.26229508196721313,0.6416054267947993
pillake01,2019,2,SFN,NL,156,595,82,157,96,37,3,21,87.0,14.0,5.0,18,86.0,4.0,9.0,0.0,6.0,15.0,0.2638655462184874,0.44201680672268906,0.2929936305732484,0.7350104372959374
pinama01,2019,1,MIL,NL,76,158,10,36,21,8,0,7,25.0,0.0,0.0,16,50.0,1.0,4.0,0.0,1.0,1.0,0.22784810126582278,0.41139240506329117,0.3128491620111732,0.7242415670744644
polangr01,2019,1,PIT,NL,42,153,23,37,22,8,1,6,17.0,3.0,1.0,12,49.0,1.0,1.0,0.0,0.0,4.0,0.24183006535947713,0.42483660130718953,0.30120481927710846,0.726041420584298
polloaj01,2019,1,LAN,NL,86,308,49,82,51,15,1,15,47.0,5.0,1.0,23,74.0,1.0,7.0,0.0,4.0,7.0,0.2662337662337662,0.4675324675324675,0.32748538011695905,0.7950178476494265
poseybu01,2019,1,SFN,NL,114,405,43,104,73,24,0,7,38.0,0.0,0.0,34,71.0,1.0,4.0,1.0,1.0,18.0,0.25679012345679014,0.36790123456790125,0.31981981981981983,0.687721054387721
pradoma01,2019,1,MIA,NL,104,245,26,57,46,9,0,2,15.0,0.0,0.0,12,41.0,0.0,0.0,0.0,3.0,10.0,0.23265306122448978,0.2938775510204082,0.2653846153846154,0.5592621664050236
puigya01,2019,1,CIN,NL,100,373,51,94,56,15,1,22,61.0,14.0,5.0,23,89.0,1.0,5.0,0.0,3.0,9.0,0.2520107238605898,0.4745308310991957,0.30198019801980197,0.7765110291189976
ramirha02,2019,1,MIA,NL,119,421,54,116,82,20,3,11,50.0,2.0,1.0,18,91.0,1.0,5.0,0.0,1.0,8.0,0.2755344418052256,0.4156769596199525,0.31235955056179776,0.7280365101817503
ramoswi01,2019,1,NYN,NL,141,473,52,136,103,19,0,14,73.0,1.0,0.0,44,69.0,5.0,4.0,0.0,3.0,16.0,0.28752642706131076,0.4164904862579281,0.3511450381679389,0.767635524425867
realmjt01,2019,1,PHI,NL,145,538,92,148,84,36,3,25,83.0,9.0,1.0,41,123.0,2.0,5.0,0.0,8.0,12.0,0.275092936802974,0.49256505576208176,0.3277027027027027,0.8202677584647844
rendoan01,2019,1,WAS,NL,146,545,117,174,93,44,3,34,126.0,5.0,1.0,80,86.0,8.0,12.0,0.0,9.0,13.0,0.3192660550458716,0.5981651376146789,0.4117647058823529,1.0099298434970319
renfrhu01,2019,1,SDN,NL,140,440,64,95,42,19,1,33,64.0,5.0,0.0,46,154.0,1.0,2.0,0.0,6.0,6.0,0.2159090909090909,0.48863636363636365,0.2894736842105263,0.77811004784689
reyesfr01,2019,1,SDN,NL,99,321,43,82,46,9,0,27,46.0,0.0,0.0,29,93.0,1.0,0.0,0.0,4.0,12.0,0.2554517133956386,0.5358255451713395,0.3135593220338983,0.8493848672052378
reyespa01,2019,1,PIT,NL,71,143,18,29,18,7,2,2,19.0,1.0,1.0,13,36.0,0.0,1.0,0.0,0.0,0.0,0.20279720279720279,0.32167832167832167,0.27388535031847133,0.5955636719967929
reynobr01,2019,1,PIT,NL,134,491,83,154,97,37,4,16,68.0,3.0,2.0,46,121.0,0.0,6.0,0.0,3.0,9.0,0.3136456211812627,0.5030549898167006,0.3772893772893773,0.8803443671060779
riddljt01,2019,1,MIA,NL,51,132,15,25,13,6,0,6,12.0,0.0,0.0,5,42.0,1.0,2.0,0.0,0.0,3.0,0.1893939393939394,0.3712121212121212,0.2302158273381295,0.6014279485502507
rileyau01,2019,1,ATL,NL,80,274,41,62,32,11,1,18,49.0,0.0,2.0,16,108.0,3.0,5.0,0.0,2.0,4.0,0.22627737226277372,0.4708029197080292,0.27946127946127947,0.7502641991693086
